GFORCEX,GFORCEY,GFORCEZ,ROT_X,ROT_Y,ROT_Z,GSR,HEARTRATE,SpO2 %,AMB TEMP MLX, OBJ TEMP MLX
-0.23,-0.05,0.88,-16.99,-1.03,-2.07,514,0,0,26.01,24.03
-0.23,-0.05,0.88,-16.99,-1.14,-2.15,506,0,0,26.01,24.03
-0.23,-0.05,0.87,-16.99,-0.9,-2.07,503,0,0,26.01,24.03
-0.23,-0.05,0.88,-16.87,-0.86,-2.1,502,0,0,26.01,23.99
-0.23,-0.06,0.89,-16.87,-0.9,-2.31,527,0,0,26.01,24.03
-0.23,-0.05,0.86,-17.11,-0.98,-2.06,535,0,0,26.01,23.99
-0.23,-0.05,0.88,-16.87,-1.15,-2.21,503,0,0,26.01,23.99
-0.23,-0.05,0.89,-17.11,-1.02,-2.42,526,0,0,26.01,24.03
-0.23,-0.05,0.87,-16.87,-1.1,-1.93,505,0,0,26.01,23.99
-0.23,-0.05,0.87,-17.11,-1.05,-1.98,501,0,0,26.01,24.03
-0.24,-0.05,0.89,-17.11,-1.01,-2.43,503,0,0,26.01,24.03
-0.23,-0.05,0.87,-16.99,-1.05,-1.92,503,0,0,26.01,24.03
-0.23,-0.05,0.88,-16.99,-1.07,-1.98,533,0,0,26.01,24.05
-0.23,-0.05,0.88,-16.99,-1.19,-2.24,528,0,0,26.01,24.09
-0.23,-0.05,0.87,-16.99,-0.97,-2.21,500,0,0,26.05,24.09
-0.23,-0.05,0.87,-16.99,-1.15,-1.92,524,0,0,26.05,24.09
-0.23,-0.05,0.88,-17.24,-0.93,-2.14,504,0,0,26.01,24.09
-0.23,-0.04,0.87,-16.99,-1.04,-2.19,501,0,0,26.01,24.05
-0.23,-0.05,0.88,-16.99,-1.05,-2.16,505,0,0,26.01,24.05
-0.23,-0.05,0.87,-16.87,-1.15,-2.12,503,0,0,26.05,24.09
-0.23,-0.05,0.88,-16.87,-1.1,-2.12,541,0,0,26.01,24.09
-0.23,-0.05,0.87,-17.11,-1.04,-2.18,533,0,0,26.01,24.05
-0.23,-0.05,0.86,-16.87,-1.1,-2.02,502,0,0,26.01,24.05
-0.23,-0.05,0.89,-17.11,-1.04,-2.15,513,0,0,26.01,24.05
-0.23,-0.05,0.86,-16.99,-1,-2.07,501,0,0,26.05,24.11
-0.23,-0.05,0.88,-17.24,-0.97,-2.08,503,0,0,26.05,24.11
-0.23,-0.05,0.89,-17.11,-1.04,-2.53,512,0,0,26.01,24.09
-0.22,-0.04,0.86,-16.99,-0.92,-1.89,501,0,0,26.01,24.15
-0.22,-0.05,0.88,-17.11,-0.95,-2.24,537,0,0,26.01,24.23
-0.23,-0.05,0.89,-17.11,-1.18,-2.23,527,0,0,26.01,24.23
-0.23,-0.05,0.86,-16.87,-0.97,-1.88,502,0,0,26.05,24.23
-0.23,-0.05,0.87,-16.99,-1.07,-2.27,505,0,0,26.01,24.27
-0.23,-0.05,0.87,-16.99,-1.13,-2.18,501,0,0,26.01,24.23
-0.23,-0.05,0.87,-16.99,-1.09,-2.05,507,0,0,26.05,24.23
-0.22,-0.05,0.87,-16.99,-0.96,-2.07,515,0,0,26.05,24.27
-0.22,-0.05,0.87,-17.24,-1.15,-1.98,502,0,0,26.01,24.27
-0.23,-0.05,0.87,-16.99,-0.92,-2.17,541,0,0,26.05,24.29
-0.23,-0.06,0.88,-16.87,-1.01,-2.29,522,0,0,26.01,24.27
-0.23,-0.05,0.87,-16.99,-0.89,-2.13,503,0,0,26.01,24.39
-0.23,-0.04,0.87,-17.24,-1.08,-2.01,500,0,0,26.01,24.57
-0.23,-0.05,0.88,-17.11,-0.97,-2.21,507,0,0,26.05,24.81
-0.23,-0.05,0.87,-17.11,-1.02,-2.19,505,0,0,26.05,24.75
-0.23,-0.05,0.88,-16.87,-1.04,-2.41,538,0,0,26.01,24.53
-0.23,-0.04,0.88,-16.87,-1.08,-2.11,533,0,0,26.05,24.39
-0.23,-0.05,0.88,-16.99,-0.98,-2.12,500,0,0,26.01,24.27
-0.23,-0.05,0.87,-16.99,-1.03,-2.15,508,0,0,26.01,24.27
-0.23,-0.04,0.87,-16.75,-0.95,-2.24,504,0,0,26.01,24.23
-0.23,-0.05,0.87,-16.99,-1.03,-2.24,503,0,0,26.01,24.21
-0.23,-0.05,0.88,-16.99,-1.11,-2.1,512,0,0,26.05,24.21
-0.23,-0.05,0.87,-17.48,-1.02,-2.14,502,0,0,26.05,24.23
-0.23,-0.05,0.86,-17.24,-0.97,-2.08,537,0,0,26.05,24.21
-0.23,-0.05,0.87,-16.99,-1.13,-2.2,533,0,0,26.05,24.23
-0.23,-0.05,0.87,-17.11,-0.98,-2.03,501,0,0,26.07,24.21
-0.23,-0.05,0.88,-17.11,-1.11,-2.21,507,0,0,26.05,24.23
-0.23,-0.05,0.88,-16.99,-0.97,-2.15,503,0,0,26.05,24.23
-0.23,-0.05,0.87,-16.99,-1.13,-2.01,503,0,0,26.01,24.21
-0.23,-0.05,0.87,-17.11,-1.04,-2.31,520,0,0,26.05,24.21
-0.23,-0.05,0.88,-16.87,-1.01,-2.01,502,0,0,26.05,24.21
-0.23,-0.05,0.87,-16.75,-0.97,-2.27,540,0,0,26.01,24.17
-0.23,-0.05,0.87,-16.99,-1.13,-2.22,523,0,0,26.01,24.17
-0.23,-0.05,0.86,-17.24,-1.1,-2.13,502,0,0,26.01,24.11
-0.23,-0.06,0.88,-16.99,-0.94,-2.25,506,0,0,26.05,24.15
-0.23,-0.05,0.87,-16.99,-1.08,-2.12,503,0,0,26.05,24.11
-0.23,-0.05,0.87,-16.75,-0.96,-2.15,508,0,0,26.05,24.15
-0.22,-0.05,0.88,-17.11,-0.95,-2.24,520,0,0,26.01,24.09
-0.24,-0.05,0.88,-17.11,-0.98,-2.08,502,0,0,26.01,24.05
-0.23,-0.05,0.89,-17.24,-0.92,-2.11,537,0,0,26.01,23.99
-0.22,-0.05,0.87,-16.99,-1.03,-2.14,523,0,0,26.05,23.99
-0.23,-0.05,0.88,-16.99,-1.02,-2.16,501,0,0,26.05,23.99
-0.23,-0.05,0.86,-16.75,-1.02,-2.12,500,0,0,26.05,23.99
-0.23,-0.05,0.87,-16.99,-1.11,-2.22,501,0,0,26.05,23.99
-0.23,-0.05,0.87,-17.24,-1.02,-2.05,516,0,0,26.05,23.97
-0.23,-0.05,0.86,-16.87,-1.05,-2.08,525,0,0,26.05,23.97
-0.23,-0.05,0.88,-16.63,-1.14,-2.13,500,0,0,26.05,23.97
-0.23,-0.05,0.88,-17.11,-0.91,-2.24,535,0,0,26.01,23.97
-0.23,-0.05,0.88,-16.75,-1.07,-2.08,519,0,0,26.01,23.97
-0.23,-0.05,0.86,-17.11,-1.15,-2.23,504,0,0,26.01,23.97
-0.22,-0.05,0.87,-16.87,-1.04,-2.08,503,0,0,26.01,23.97
-0.23,-0.05,0.87,-17.11,-1.15,-2.24,503,0,0,26.01,23.93
-0.23,-0.05,0.88,-16.87,-1.15,-2.12,513,0,0,26.05,23.97
-0.23,-0.05,0.88,-17.11,-0.83,-2.03,524,0,0,26.01,23.97
-0.23,-0.04,0.88,-16.99,-1.1,-2.16,504,0,0,26.05,23.97
-0.23,-0.05,0.88,-16.99,-1.07,-1.95,538,0,0,26.05,23.97
-0.23,-0.05,0.87,-16.99,-1.07,-2.14,517,0,0,26.01,23.93
-0.23,-0.04,0.87,-16.99,-1.11,-2.18,500,0,0,26.01,23.93
-0.23,-0.05,0.87,-16.99,-0.95,-2.07,505,0,0,26.01,23.93
-0.23,-0.05,0.87,-16.87,-1.05,-2.04,504,0,0,26.01,23.91
-0.23,-0.05,0.88,-16.87,-1.16,-2.05,521,0,0,26.01,23.91
-0.24,-0.05,0.87,-16.99,-1.16,-2.13,528,0,0,26.01,23.87
-0.23,-0.05,0.88,-17.11,-1,-2.08,497,0,0,26.01,23.91
-0.23,-0.05,0.88,-17.11,-1.19,-2.05,537,0,0,26.01,23.91
-0.23,-0.05,0.87,-16.63,-0.94,-2.11,518,0,0,26.01,23.91
-0.23,-0.05,0.88,-16.75,-1.12,-2.11,503,0,0,26.01,23.91
-0.23,-0.06,0.87,-16.99,-0.92,-2.18,500,0,0,26.01,23.93
-0.23,-0.05,0.87,-17.24,-1.01,-2.18,498,0,0,26.01,23.93
-0.23,-0.05,0.87,-16.99,-1.08,-2.32,521,0,0,26.01,23.93
-0.23,-0.05,0.88,-17.11,-1.05,-2.15,532,0,0,26.01,23.93
-0.23,-0.05,0.88,-16.99,-1.15,-1.98,502,0,0,26.01,23.93
-0.23,-0.05,0.87,-16.87,-0.96,-1.92,534,0,0,26.05,23.97
-0.23,-0.06,0.87,-16.87,-0.95,-2.17,514,0,0,26.01,23.97
-0.23,-0.05,0.88,-16.87,-1.12,-2.03,500,0,0,26.01,23.91
-0.23,-0.05,0.87,-17.11,-0.99,-2.15,503,0,0,26.01,23.91
-0.23,-0.05,0.88,-16.99,-1.15,-1.98,503,0,0,26.01,23.91
-0.23,-0.05,0.87,-17.24,-1.12,-2.11,520,0,0,25.99,23.87
-0.23,-0.05,0.87,-16.99,-0.95,-2.21,527,0,0,25.99,23.87
-0.23,-0.05,0.87,-16.87,-1.02,-2.04,501,0,0,25.99,23.87
-0.22,-0.04,0.86,-16.87,-0.95,-1.92,535,0,0,25.99,23.87
-0.23,-0.06,0.87,-16.75,-0.89,-2.32,517,0,0,25.99,23.87
-0.23,-0.05,0.87,-16.99,-1.16,-2.13,504,0,0,25.99,23.85
-0.23,-0.05,0.88,-16.87,-0.9,-2.23,501,0,0,25.99,23.91
-0.23,-0.05,0.87,-16.87,-1.07,-2.18,502,0,0,25.99,23.91
-0.23,-0.05,0.88,-16.87,-1.08,-2.4,521,0,0,25.99,23.91
-0.23,-0.05,0.88,-16.87,-1.02,-2.38,529,0,0,25.99,23.91
-0.23,-0.05,0.88,-16.99,-0.83,-2.05,504,0,0,25.99,23.87
-0.23,-0.05,0.88,-16.99,-1.15,-2.19,531,0,0,25.99,23.87
-0.23,-0.04,0.88,-16.99,-1.15,-2.26,514,0,0,25.99,23.85
-0.23,-0.05,0.88,-16.99,-1.22,-2.16,504,0,0,25.99,23.85
-0.23,-0.05,0.88,-17.11,-1.16,-2.18,502,0,0,25.99,23.87
-0.23,-0.05,0.88,-16.75,-1.11,-2.05,500,0,0,25.99,23.87
-0.23,-0.05,0.87,-16.99,-1.14,-2.11,521,0,0,25.99,23.87
-0.23,-0.05,0.87,-16.87,-1.06,-2.2,530,0,0,25.99,23.87
-0.23,-0.05,0.87,-16.87,-1.11,-2.03,504,0,0,25.99,23.87
-0.24,-0.06,0.86,-17.11,-1.08,-2.24,535,0,0,25.99,23.87
-0.24,-0.05,0.87,-16.99,-0.95,-2.08,515,0,0,25.99,23.91
-0.23,-0.05,0.89,-16.75,-1.05,-2.15,501,0,0,25.97,23.91
-0.23,-0.05,0.88,-16.75,-1.23,-2.24,501,0,0,25.99,23.91
-0.23,-0.05,0.87,-16.87,-0.97,-2.05,505,0,0,25.99,23.91
-0.23,-0.05,0.87,-16.99,-1.06,-2.21,521,0,0,25.99,23.91
-0.23,-0.04,0.87,-16.99,-1.11,-2.02,528,0,0,25.99,23.87
-0.24,-0.05,0.87,-16.63,-0.98,-2.21,501,0,0,25.97,23.85
-0.23,-0.05,0.87,-16.99,-1.12,-2.09,531,0,0,25.99,23.87
-0.23,-0.05,0.87,-16.99,-1.12,-2.23,519,0,0,25.97,23.87
-0.23,-0.05,0.87,-16.99,-0.94,-2.09,502,0,0,25.97,23.85
-0.23,-0.06,0.87,-16.87,-1.15,-2.11,501,0,0,25.99,23.87
-0.23,-0.05,0.87,-16.87,-0.99,-2.04,498,0,0,25.99,23.87
-0.23,-0.05,0.87,-16.99,-1.02,-2.12,524,0,0,25.99,23.87
-0.23,-0.05,0.87,-16.99,-1.05,-2.18,533,0,0,25.97,23.87
-0.23,-0.05,0.88,-16.75,-1.03,-1.98,504,0,0,25.97,23.91
-0.23,-0.05,0.87,-16.87,-1.08,-2.02,529,0,0,25.97,23.91
-0.23,-0.05,0.87,-16.63,-1.08,-2.36,510,0,0,25.97,23.91
-0.23,-0.05,0.88,-16.99,-0.95,-2.07,503,0,0,25.97,23.91
-0.22,-0.05,0.88,-16.99,-1.09,-1.95,505,0,0,25.99,23.93
-0.23,-0.05,0.87,-17.11,-0.93,-2.21,504,0,0,25.99,23.91
-0.23,-0.04,0.87,-16.87,-1,-2.36,531,0,0,25.97,23.93
-0.23,-0.05,0.87,-16.99,-0.96,-2.24,531,0,0,25.97,23.93
-0.23,-0.05,0.88,-16.99,-1.06,-2.02,501,0,0,25.97,23.93
-0.23,-0.05,0.88,-17.11,-0.89,-2.27,523,0,0,25.97,23.93
-0.23,-0.05,0.87,-16.99,-0.98,-2.12,504,0,0,25.99,23.93
-0.23,-0.05,0.87,-16.75,-1.18,-2.05,501,0,0,25.99,23.93
-0.23,-0.06,0.87,-17.11,-1.03,-2.05,506,0,0,25.97,23.97
-0.23,-0.05,0.87,-16.99,-1.04,-2.3,502,0,0,25.97,23.99
-0.23,-0.05,0.88,-16.99,-1.09,-2.14,538,0,0,25.97,23.99
-0.23,-0.05,0.87,-16.87,-1.02,-2.18,533,0,0,25.97,23.99
-0.23,-0.05,0.87,-17.11,-1.08,-2.11,495,0,0,25.97,23.99
-0.23,-0.05,0.88,-17.11,-1.18,-2.21,513,0,0,25.97,24.03
-0.23,-0.05,0.87,-16.99,-1.02,-2.08,500,0,0,25.99,24.05
-0.23,-0.05,0.88,-16.87,-1.13,-2.02,503,0,0,25.97,24.05
-0.23,-0.05,0.87,-17.11,-1.04,-2.24,512,0,0,25.99,24.09
-0.22,-0.05,0.86,-16.75,-0.95,-2.27,500,0,0,25.99,24.09
-0.23,-0.05,0.88,-16.99,-1.12,-1.95,537,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.75,-1.08,-2.2,528,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.63,-1.03,-2.06,504,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.87,-1.02,-2.1,505,0,0,25.97,24.11
-0.23,-0.05,0.88,-16.75,-1.16,-2.07,500,0,0,25.99,24.11
-0.23,-0.05,0.87,-16.99,-0.86,-2.16,508,0,0,25.97,24.11
-0.23,-0.04,0.87,-16.87,-1.16,-2.11,520,0,0,25.99,24.11
-0.23,-0.05,0.88,-16.63,-1.02,-2.21,503,0,0,25.99,24.11
-0.24,-0.05,0.87,-16.75,-0.97,-1.86,540,0,0,25.99,24.11
-0.23,-0.05,0.87,-16.87,-0.94,-2,521,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.87,-0.84,-2.13,500,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.99,-1.01,-1.98,501,0,0,25.99,24.09
-0.23,-0.05,0.88,-16.75,-0.98,-2.32,504,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.75,-1.05,-2.22,511,0,0,25.97,24.09
-0.23,-0.05,0.87,-17.11,-1.1,-2.27,520,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.63,-1.13,-2.11,501,0,0,25.99,24.09
-0.23,-0.05,0.87,-17.11,-0.92,-2.15,538,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.99,-0.94,-2.1,526,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.99,-1.03,-2.05,504,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.99,-0.96,-2.1,501,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.99,-1.11,-2.05,501,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.87,-0.95,-1.99,510,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.75,-0.98,-2.11,525,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.99,-1.06,-2.03,503,0,0,25.97,24.05
-0.23,-0.05,0.87,-16.87,-1.08,-2.06,537,0,0,25.99,24.05
-0.23,-0.05,0.87,-16.87,-0.98,-2.26,519,0,0,25.99,24.03
-0.23,-0.05,0.87,-16.99,-0.98,-2.26,501,0,0,25.99,24.05
-0.24,-0.05,0.87,-16.75,-1.21,-2.08,505,0,0,25.99,24.05
-0.23,-0.05,0.89,-16.87,-0.82,-2.17,503,0,0,25.99,24.03
-0.23,-0.05,0.89,-16.87,-1.17,-2.1,520,0,0,25.97,24.05
-0.23,-0.04,0.88,-16.99,-1.17,-2.34,527,0,0,25.99,24.05
-0.24,-0.05,0.88,-16.99,-1.03,-2.14,502,0,0,25.99,24.05
-0.23,-0.05,0.87,-17.24,-1.04,-2.07,537,0,0,25.99,24.05
-0.23,-0.05,0.87,-17.11,-1.2,-2.05,519,0,0,25.99,24.05
-0.23,-0.05,0.87,-16.87,-1.14,-2.1,500,0,0,25.99,24.05
-0.23,-0.05,0.88,-17.24,-1.04,-2.01,501,0,0,25.99,24.05
-0.23,-0.05,0.89,-16.99,-1.02,-2.06,503,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.87,-0.98,-2.15,522,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.87,-1.16,-2.08,530,0,0,25.99,24.11
-0.23,-0.05,0.87,-16.75,-1.02,-2.24,500,0,0,25.99,24.11
-0.23,-0.05,0.87,-16.99,-1.01,-1.98,532,0,0,25.99,24.11
-0.23,-0.05,0.87,-16.99,-1.24,-2.21,518,0,0,25.99,24.11
-0.23,-0.05,0.87,-16.99,-0.99,-2.09,503,0,0,25.97,24.11
-0.23,-0.05,0.88,-16.75,-1.14,-2.13,506,0,0,25.99,24.11
-0.23,-0.05,0.87,-16.87,-1.04,-2.14,497,0,0,25.99,24.11
-0.22,-0.04,0.88,-16.87,-1.08,-2.02,520,0,0,25.99,24.15
-0.23,-0.06,0.87,-16.87,-0.91,-2.15,529,0,0,25.99,24.15
-0.23,-0.05,0.87,-16.63,-1.02,-2.27,502,0,0,25.99,24.21
-0.23,-0.05,0.87,-16.99,-1.05,-2.25,535,0,0,26.01,24.21
-0.23,-0.04,0.87,-16.99,-0.98,-2.18,515,0,0,26.01,24.21
-0.23,-0.05,0.87,-16.75,-1.11,-2.11,500,0,0,26.01,24.17
-0.23,-0.05,0.87,-17.11,-0.89,-2.31,500,0,0,25.99,24.17
-0.24,-0.05,0.87,-16.87,-1.06,-2.24,502,0,0,25.99,24.15
-0.23,-0.05,0.88,-16.87,-0.98,-2.22,522,0,0,25.99,24.15
-0.23,-0.05,0.87,-16.75,-1.05,-2.11,527,0,0,25.97,24.15
-0.23,-0.05,0.87,-17.24,-0.96,-2.18,499,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.75,-1,-2.04,532,0,0,25.99,24.09
-0.23,-0.05,0.88,-16.87,-0.9,-2.22,518,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.87,-1.05,-2.02,502,0,0,25.99,24.09
-0.23,-0.05,0.88,-16.87,-1.04,-2.13,500,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.5,-1.01,-2.18,501,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.75,-0.9,-2.27,519,0,0,25.99,24.11
-0.23,-0.04,0.86,-16.75,-1.29,-2.13,530,0,0,25.99,24.11
-0.23,-0.05,0.87,-16.99,-0.95,-2.18,502,0,0,25.99,24.09
-0.23,-0.06,0.87,-16.87,-1.05,-2.08,533,0,0,25.99,24.09
-0.23,-0.05,0.88,-16.75,-1.08,-2.24,514,0,0,25.99,24.09
-0.23,-0.05,0.88,-16.75,-1.11,-2.13,503,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.99,-1.08,-2.21,503,0,0,25.99,24.09
-0.23,-0.05,0.86,-16.87,-0.98,-2.27,504,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.87,-1.13,-2.08,521,0,0,25.99,24.11
-0.23,-0.05,0.87,-16.87,-1.07,-2.38,530,0,0,25.97,24.09
-0.23,-0.05,0.87,-17.11,-0.92,-2.21,503,0,0,25.97,24.09
-0.23,-0.04,0.88,-16.75,-0.87,-2.15,533,0,0,25.99,24.11
-0.23,-0.06,0.87,-16.75,-0.82,-2.31,514,0,0,25.99,24.11
-0.23,-0.05,0.87,-16.75,-1.11,-2.02,499,0,0,25.99,24.11
-0.23,-0.05,0.88,-16.99,-1.15,-2.27,500,0,0,25.99,24.11
-0.23,-0.05,0.87,-16.99,-1.05,-2.03,502,0,0,25.99,24.11
-0.23,-0.05,0.88,-16.75,-1.2,-2.1,524,0,0,25.99,24.11
-0.23,-0.04,0.88,-16.99,-0.89,-2.35,530,0,0,25.99,24.15
-0.23,-0.05,0.87,-16.63,-0.99,-2.23,501,0,0,25.99,24.15
-0.23,-0.05,0.88,-16.99,-1.13,-2.21,528,0,0,25.99,24.15
-0.23,-0.05,0.88,-16.75,-1.11,-2.26,514,0,0,25.99,24.15
-0.23,-0.05,0.88,-16.75,-0.89,-2.03,504,0,0,25.99,24.15
-0.23,-0.05,0.87,-16.75,-0.95,-1.99,503,0,0,25.99,24.17
-0.23,-0.05,0.88,-16.75,-1.06,-2.03,499,0,0,25.99,24.15
-0.23,-0.05,0.88,-16.75,-1.05,-2.29,523,0,0,25.99,24.17
-0.27,0,0.86,-16.63,-1.25,-2.86,531,0,0,25.99,24.17
-0.23,-0.05,0.87,-16.87,-0.78,-2.05,502,0,0,25.99,24.15
-0.24,-0.04,0.88,-16.75,-0.96,-2.12,533,0,0,25.99,24.15
-0.23,-0.05,0.86,-16.75,-1.11,-2.15,513,0,0,25.97,24.09
-0.24,-0.01,0.83,-16.87,-1.53,-3.22,500,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.87,-0.93,-2.18,503,0,0,25.99,24.09
-0.23,-0.05,0.88,-16.99,-0.92,-2.11,504,0,0,25.99,24.05
-0.23,-0.05,0.87,-16.75,-1.11,-1.99,526,0,0,25.99,24.03
-0.23,-0.05,0.87,-16.87,-1.02,-2.14,530,0,0,25.99,24.05
-0.23,-0.04,0.87,-16.87,-1,-2.07,502,0,0,25.99,23.99
-0.23,-0.05,0.88,-16.99,-0.92,-2.08,526,0,0,25.99,23.99
-0.23,-0.05,0.87,-16.87,-1.15,-2.16,510,0,0,25.99,23.97
-0.23,-0.05,0.87,-16.87,-1.19,-2.17,504,0,0,25.99,23.97
-0.23,-0.05,0.88,-16.75,-1.01,-2.01,501,0,0,25.99,23.93
-0.23,-0.05,0.87,-16.99,-1.15,-2.24,499,0,0,25.97,23.93
-0.22,-0.05,0.87,-16.87,-1.07,-2.19,531,0,0,25.99,23.97
-0.23,-0.05,0.88,-16.87,-1.06,-2.16,533,0,0,25.99,23.99
-0.22,-0.05,0.87,-16.99,-1.13,-2.08,503,0,0,25.97,23.97
-0.23,-0.05,0.87,-16.99,-1.11,-2.3,519,0,0,25.97,23.99
-0.24,-0.05,0.88,-16.99,-1.19,-2.24,503,0,0,25.99,24.03
-0.23,-0.05,0.88,-16.87,-0.92,-2.27,501,0,0,25.97,24.03
-0.23,-0.05,0.87,-16.63,-1.09,-2.11,506,0,0,25.99,24.05
-0.23,-0.05,0.88,-16.75,-1.15,-2.1,503,0,0,25.99,24.05
-0.23,-0.05,0.88,-16.99,-1.05,-1.96,534,0,0,25.99,24.09
-0.23,-0.04,0.87,-16.87,-0.93,-2.33,532,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.63,-0.89,-2.11,502,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.63,-1.08,-2.08,521,0,0,25.99,24.09
-0.23,-0.05,0.88,-16.75,-1.04,-2.23,505,0,0,25.99,24.11
-0.23,-0.05,0.87,-16.99,-0.94,-2.09,500,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.63,-1.11,-2.24,504,0,0,25.99,24.09
-0.23,-0.05,0.88,-16.87,-1.19,-2.3,502,0,0,25.99,24.09
-0.23,-0.05,0.88,-16.87,-1.18,-2.21,537,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.75,-0.91,-2.23,532,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.75,-1.08,-1.96,500,0,0,25.99,24.09
-0.23,-0.05,0.88,-16.63,-1.15,-2.07,516,0,0,25.99,24.09
-0.23,-0.04,0.87,-16.87,-0.75,-2.16,502,0,0,25.99,24.09
-0.23,-0.05,0.88,-16.75,-1.08,-2.29,503,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.87,-1.12,-2.27,510,0,0,25.99,24.09
-0.23,-0.06,0.88,-16.87,-0.98,-2.11,500,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.75,-0.89,-2.06,537,0,0,25.99,24.09
-0.23,-0.05,0.88,-16.87,-1.12,-2.14,532,0,0,25.99,24.09
-0.23,-0.06,0.88,-16.87,-0.95,-2.18,503,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.63,-1.02,-2,512,0,0,25.99,24.09
-0.23,-0.05,0.88,-16.75,-1.11,-2.1,500,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.99,-1.01,-2.12,499,0,0,25.99,24.09
-0.23,-0.05,0.86,-16.99,-0.93,-2.14,513,0,0,25.99,24.05
-0.22,-0.05,0.87,-16.87,-1.08,-2,503,0,0,25.99,24.03
-0.24,-0.05,0.87,-16.87,-0.94,-2.06,539,0,0,25.99,24.03
-0.23,-0.05,0.87,-16.75,-1.02,-2.29,529,0,0,25.99,24.05
-0.23,-0.05,0.86,-17.24,-0.99,-2.08,499,0,0,25.99,24.05
-0.23,-0.04,0.88,-16.87,-1.11,-2.15,511,0,0,25.99,24.05
-0.23,-0.05,0.87,-17.11,-1.08,-2.32,504,0,0,25.99,24.05
-0.22,-0.04,0.87,-16.99,-1.2,-2.11,503,0,0,25.97,24.05
-0.23,-0.05,0.86,-16.99,-0.97,-1.84,512,0,0,25.97,24.05
-0.23,-0.05,0.87,-16.87,-0.97,-2.08,500,0,0,25.99,24.05
-0.23,-0.05,0.87,-16.87,-1.02,-2.18,538,0,0,25.97,24.05
-0.23,-0.06,0.87,-16.87,-1.07,-2.02,534,0,0,25.99,24.05
-0.22,-0.05,0.88,-16.99,-1.11,-2.11,502,0,0,25.99,24.05
-0.23,-0.05,0.87,-16.99,-1.21,-2.21,507,0,0,25.99,24.05
-0.22,-0.05,0.88,-16.75,-1.15,-1.96,501,0,0,25.99,24.05
-0.24,-0.06,0.87,-16.87,-0.96,-2.03,505,0,0,25.99,24.05
-0.24,-0.05,0.87,-16.75,-1.2,-2.11,518,0,0,25.99,24.05
-0.23,-0.05,0.86,-16.75,-1.11,-2.25,504,0,0,25.99,24.03
-0.23,-0.05,0.87,-16.87,-1.06,-2.03,537,0,0,25.99,24.05
-0.23,-0.05,0.87,-16.75,-0.85,-2.12,525,0,0,25.99,24.05
-0.23,-0.05,0.87,-16.63,-0.95,-2.14,501,0,0,25.99,24.05
-0.23,-0.05,0.88,-16.63,-1,-2.11,505,0,0,25.99,24.03
-0.24,-0.05,0.88,-16.99,-0.99,-2.23,503,0,0,25.99,24.05
-0.23,-0.05,0.87,-16.99,-1.19,-2.03,509,0,0,26.01,24.05
-0.23,-0.05,0.87,-16.63,-0.98,-1.99,523,0,0,26.01,24.09
-0.23,-0.05,0.87,-16.87,-1.02,-2.16,502,0,0,26.01,24.05
-0.23,-0.06,0.88,-16.75,-1.08,-2.24,543,0,0,26.01,24.05
-0.23,-0.05,0.87,-16.75,-1.18,-2.15,519,0,0,26.01,24.05
-0.23,-0.05,0.87,-16.5,-1.03,-2.11,499,0,0,26.01,24.05
-0.23,-0.05,0.88,-16.87,-1.02,-2.19,500,0,0,26.01,24.05
-0.23,-0.05,0.87,-16.87,-1.15,-2.27,501,0,0,26.01,24.09
-0.23,-0.05,0.88,-16.99,-1,-2.18,516,0,0,26.01,24.09
-0.23,-0.05,0.87,-16.75,-1.06,-2.1,527,0,0,26.01,24.09
-0.23,-0.05,0.87,-16.87,-1.15,-2.11,500,0,0,26.01,24.09
